SEDE;COD_FACULTAD;FACULTAD;COD_PLAN;PLAN;COD_NIVEL;NIVEL;AVANCE_CARRERA;COD_ACCESO;ACCESO;COD_SUBACCESO;SUBACCESO;CONVOCATORIA;APERTURA;T_DOCUMENTO;GENERO;EDAD;NUMERO_MATRICULAS;PAPA;PROME_ACADE;PBM_CALCULADO;ESTRATO;COD_DEPTO_RESIDENCIA;DEPTO_RESIDENCIA;COD_MUN_RESIDENCIA;MUNICIPIO_RESIDENCIA;COD_PROVINCIA;PROVINCIA_NACIMIENTO;COD_MINICIPIO;MUNICIPIO_NACIMIENTO;COD_NACIONALIDAD;PAIS-NACIONALIDAD;VICTIMAS_DEL_CONFLICTO;DISCAPACIDAD;CARACTER_COLEGIO;PUNTAJE_ADMISION
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;NUMERO DE CEDULA;MUJER;20;;;;43;2;;;;;20;CESAR;175;CHIMICHAGUA;170;COLOMBIA;NO;NO;Plantel Privado;341.276
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;16;;;;39;2;;;;;20;CESAR;787;TAMALAMEQUE;170;COLOMBIA;NO;NO;Plantel Oficial;388.831
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;TARJETA IDENTIDAD;MUJER;17;;;;48;0;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;SI;NO;Plantel Oficial;445.293
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;MUJER;16;;;;5;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;509.008
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;NUMERO DE CEDULA;HOMBRE;22;;;;38;1;;;;;20;CESAR;13;AGUSTIN CODAZZI;170;COLOMBIA;NO;NO;Plantel Oficial;438.506
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;TARJETA IDENTIDAD;MUJER;16;;;;4;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;SI;NO;Plantel Oficial;364.943
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;17;;;;53;0;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;414.156
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;NUMERO DE CEDULA;MUJER;19;2;4.1;4.1;7;1;;;;;20;CESAR;13;AGUSTIN CODAZZI;170;COLOMBIA;NO;NO;Plantel Oficial;402.925
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;4.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.1;4.1;2;1;;;;;47;MAGDALENA;555;PLATO;170;COLOMBIA;SI;NO;Plantel Oficial;343.121
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;3.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.2;4.2;2;1;;;;;47;MAGDALENA;58;ARIGUANI;170;COLOMBIA;SI;NO;Plantel Oficial;439.254
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;3.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.3;4.3;31;1;;;;;20;CESAR;32;ASTREA;170;COLOMBIA;NO;NO;Plantel Oficial;441.25
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;3.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;NUMERO DE CEDULA;MUJER;19;2;4.4;4.4;3;1;;;;;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;427.199
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;TARJETA IDENTIDAD;MUJER;18;;;;53;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;SI;NO;Plantel Oficial;487.908
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;NUMERO DE CEDULA;HOMBRE;23;;;;6;2;;;;;2;DPTO EXTRANJERO;999;CIUDAD EXTRANJERO;999;DESCONOCIDA;NO;NO;Plantel Oficial;461.278
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;NUMERO DE CEDULA;MUJER;23;2;4.3;4.3;1;1;;;;;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;459.684
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;7.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;NUMERO DE CEDULA;MUJER;25;2;4.2;4.2;11;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;559.356
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;4.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;HOMBRE;18;2;4.3;4.3;21;3;;;;;68;SANTANDER;1;BUCARAMANGA;170;COLOMBIA;NO;MÚLTIPLE;Plantel Privado;487.193
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;NUMERO DE CEDULA;HOMBRE;28;2;4.6;4.6;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;655.474
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;17;2;4.6;4.6;2;1;;;;;20;CESAR;621;LA PAZ;170;COLOMBIA;SI;NO;Plantel Oficial;468.433
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.7;4.7;17;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;620.528
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;NUMERO DE CEDULA;HOMBRE;19;;;;55;7;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;522.975
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;MUJER;16;;;;28;0;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;514.274
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;17;;;;35;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;554.861
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;NUMERO DE CEDULA;MUJER;19;;;;3;1;;;;;20;CESAR;13;AGUSTIN CODAZZI;170;COLOMBIA;SI;NO;Plantel Oficial;480.657
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;17;;;;16;3;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;584.663
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;54.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;21;10;3.6;3.7;1;1;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;40.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;8;4.6;4.6;1;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;17.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-2S;2022-2S;TARJETA IDENTIDAD;MUJER;20;4;3.4;3.4;41;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;446.389
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;56.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;3.5;3.6;3;1;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;81.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;22;10;4.1;4.1;5;1;20;CESAR;750;SAN DIEGO;20;CESAR;750;SAN DIEGO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;83.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;24;10;4.3;4.3;3;1;20;CESAR;45;BECERRIL;20;CESAR;45;BECERRIL;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;59.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;9;4.2;4.2;11;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;24.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;TARJETA IDENTIDAD;HOMBRE;22;9;3.6;3.7;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;43.4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;23;10;3.3;3.4;24;3;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;66.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;20;9;4.1;4.1;2;1;;;;;70;SUCRE;713;SAN ONOFRE;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;72.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;23;10;4.1;4.1;22;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;73.4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;22;10;4;4;2;1;20;CESAR;1;VALLEDUPAR;20;CESAR;11;AGUACHICA;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;30.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;21;7;3.5;3.5;6;1;20;CESAR;621;LA PAZ;20;CESAR;250;EL PASO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;48.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;23;9;3.2;3.4;9;1;20;CESAR;621;LA PAZ;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;PSICOSOCIAL;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;76.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;21;10;4.4;4.4;7;2;20;CESAR;621;LA PAZ;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;29.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;21;9;3.6;3.6;1;1;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;64.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;21;9;4.4;4.4;1;1;20;CESAR;621;LA PAZ;20;CESAR;32;ASTREA;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;77.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;23;10;4.1;4.1;3;1;20;CESAR;750;SAN DIEGO;20;CESAR;750;SAN DIEGO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;39.4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;23;9;3.5;3.6;2;1;20;CESAR;750;SAN DIEGO;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;42.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;21;10;3.7;3.8;12;3;20;CESAR;621;LA PAZ;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;72.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;22;10;3.9;4;4;2;20;CESAR;621;LA PAZ;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;58.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;28;10;3.7;3.8;22;0;20;CESAR;750;SAN DIEGO;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;85.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;21;9;4.2;4.2;6;2;;;;;20;CESAR;60;BOSCONIA;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;88.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;4.2;4.2;6;1;;;;;47;MAGDALENA;555;PLATO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;58.2;3;TRASLADO;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2022-1S;NUMERO DE CEDULA;HOMBRE;21;5;3.9;4;17;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;67.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;9;4.2;4.2;10;1;;;;;13;BOLIVAR;1;CARTAGENA DE INDIAS;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;56.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;9;4;4.1;5;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;48;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;25;10;3.3;3.3;3;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;29.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;24;6;3.4;3.6;8;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;47.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;24;9;3.3;3.5;1;0;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;39.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;27;9;3.8;3.8;15;0;;;;;20;CESAR;570;PUEBLO BELLO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;84.4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;23;10;3.8;3.8;3;1;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
